time_sec,n1,n2,n3
31228.906,1.920,0.250,-0.250
31229.688,1.730,-0.600,-0.570
31230.469,0.870,-0.970,-0.280
31231.250,0.850,-1.140,0.030
31232.031,0.310,-1.240,-0.310
31232.812,-0.040,-1.000,-0.390
31233.594,-0.220,-0.700,-0.670
31234.375,-0.930,-0.400,-0.470
31235.156,-1.870,0.290,0.070
31235.938,-1.950,1.530,0.580
31236.719,-0.680,2.060,0.620
31237.500,0.660,1.500,0.290
31238.281,1.560,0.200,-0.340
31239.062,0.920,-0.640,-0.810
31239.844,0.370,-0.510,-0.810
31240.625,0.650,-0.370,-0.500
31241.406,0.190,-0.270,-0.250
31242.188,-0.580,0.140,0.250
31242.969,-0.210,0.330,0.560
31243.750,0.200,-0.070,0.170
31244.531,-0.320,-0.520,0.110
31245.312,-1.170,-0.190,0.170
31246.094,-0.670,0.300,0.540
31246.875,0.220,0.190,0.760
31247.656,0.700,0.140,0.800
31248.438,1.110,-0.550,0.410
31249.219,0.370,-1.360,-0.140
31250.000,-0.360,-0.890,-0.490
31250.781,-0.170,0.010,-0.820
31251.562,-0.160,0.370,-0.490
31252.344,0.190,0.340,-0.090
31253.125,0.170,-0.070,0.320
31253.906,-0.590,-0.030,0.980
31254.688,-0.190,0.310,0.770
31255.469,0.050,0.130,0.430
31256.250,-0.150,-0.120,0.200
31257.031,-0.490,0.070,-0.660
31257.812,-0.600,0.560,-0.930
31258.594,0.040,0.710,-0.910
31259.375,0.820,0.500,-0.810
31260.156,1.070,0.040,-0.280
31260.938,0.620,-0.320,0.100
31261.719,0.580,-0.480,-0.180
31262.500,0.290,-0.860,-0.230
31263.281,-0.770,-0.590,-0.220
31264.062,-0.970,0.260,0.120
31264.844,-0.370,0.500,0.500
31265.625,-0.590,0.650,0.400
31266.406,-0.650,0.840,0.480
31267.188,-0.820,1.090,-0.030
31267.969,0.000,1.160,-0.390
31268.750,1.120,0.060,-0.070
31269.531,0.880,-0.930,0.290
31270.312,0.820,-1.210,0.170
31271.094,-0.010,-1.140,0.660
31271.875,-0.130,-0.660,0.900
31272.656,0.560,-0.520,0.470
31273.438,0.160,-0.570,0.240
31274.219,-0.610,-0.050,0.390
31275.000,-0.290,0.340,0.750
31275.781,-0.040,0.470,0.320
31276.562,-0.100,0.450,-0.380
31277.344,-0.260,0.160,-0.980
31278.125,-0.580,0.160,-1.420
31278.906,-0.010,0.250,-1.560
31279.688,0.310,0.030,-0.990
31280.469,0.010,-0.200,-0.360
31281.250,-0.130,-0.280,0.290
31282.031,-0.130,-0.110,0.540
31282.812,-0.470,0.540,0.260
31283.594,0.050,0.970,0.130
31284.375,0.950,0.370,-0.120
31285.156,0.930,-0.510,-0.510
31285.938,0.290,-0.770,-0.610
31286.719,-0.170,-0.700,0.100
31287.500,-0.070,-0.330,0.690
31288.281,0.100,-0.070,0.830
31289.062,0.110,-0.170,0.840
31289.844,-0.190,-0.300,0.490
31290.625,-1.120,0.240,0.120
31291.406,-1.110,0.950,-0.010
31292.188,-0.710,1.010,-0.020
31292.969,-0.100,0.750,-0.110
31293.750,0.420,0.220,-0.490
31294.531,0.580,-0.200,-0.280
31295.312,0.710,-0.570,0.480
31296.094,0.460,-0.630,0.800
31296.875,1.190,-0.540,0.430
31297.656,1.310,-0.560,-0.040
31298.438,0.690,-0.860,-0.310
31299.219,-0.940,-0.870,-0.290
31300.000,-2.060,0.090,0.090
31300.781,-1.720,1.070,0.470
31301.562,-0.650,1.580,0.210
31302.344,0.380,1.400,-0.390
31303.125,0.480,0.660,-0.510
31303.906,0.390,0.290,-0.810
31304.688,0.720,-0.020,-0.580
31305.469,1.110,-0.850,-0.290
31306.250,0.000,-1.030,-0.510
31307.031,-0.750,-0.590,-0.090
31307.812,-0.880,-0.160,0.240
31308.594,-0.240,0.160,0.420
31309.375,0.660,-0.080,0.250
31310.156,0.750,-0.630,-0.410
31310.938,0.310,-0.960,-0.390
31311.719,-0.210,-0.640,0.090
31312.500,-0.150,-0.080,0.110
31313.281,-0.530,0.470,0.160
31314.062,-0.420,1.070,0.470
31314.844,0.070,1.020,0.550
31315.625,0.660,0.500,0.520
31316.406,0.510,-0.060,0.320
31317.188,0.040,-0.260,-0.020
31317.969,-0.390,-0.530,-0.410
31318.750,-0.770,-0.370,-0.610
31319.531,-0.320,0.140,-0.670
31320.312,-0.120,0.380,-0.290
31321.094,0.260,0.400,0.260
31321.875,0.600,0.030,0.730
31322.656,0.490,-0.250,0.850
31323.438,-0.430,0.020,0.000
31324.219,-0.370,0.320,-0.150
31325.000,-0.300,0.090,0.230
31325.781,-0.010,0.120,-0.040
31326.562,0.380,-0.080,-0.230
31327.344,0.020,-0.240,0.150
31328.125,0.050,-0.170,0.050
31328.906,0.160,-0.190,0.170
31329.688,0.710,-0.370,0.460
31330.469,0.390,-0.460,0.390
31331.250,0.290,-0.440,0.310
31332.031,-0.250,-0.510,-0.330
31332.812,-0.770,-0.420,-0.630
31333.594,-1.130,-0.030,-0.910
31334.375,-1.110,0.790,-1.130
31335.156,-0.290,1.140,-0.930
31335.938,0.290,0.890,0.040
31336.719,0.820,0.380,0.670
31337.500,0.750,-0.030,0.390
31338.281,0.230,-0.050,0.460
31339.062,0.530,0.100,0.030
31339.844,0.950,-0.230,-0.100
31340.625,0.630,-0.370,0.190
31341.406,0.310,-0.630,0.220
31342.188,-0.660,-0.660,-0.110
31342.969,-1.000,-0.090,-0.430
31343.750,-1.180,0.440,-0.540
31344.531,-0.720,0.680,-0.030
31345.312,0.030,0.340,0.280
31346.094,0.060,0.280,0.150
31346.875,0.310,0.120,0.220
31347.656,-0.030,0.060,0.130
31348.438,-0.250,0.270,-0.080
31349.219,-0.190,0.470,-0.520
31350.000,0.240,0.000,-0.010
31350.781,0.550,-0.540,0.210
31351.562,0.920,-0.670,0.180
31352.344,0.840,-0.830,0.220
31353.125,0.150,-0.370,-0.020
31353.906,0.230,-0.500,0.320
31354.688,0.000,-0.690,1.020
31355.469,0.050,-0.460,1.020
31356.250,-0.210,-0.390,0.900
31357.031,-0.790,-0.310,0.650
31357.812,-1.680,0.110,-0.160
31358.594,-1.770,1.020,-0.670
31359.375,-0.740,1.440,-0.950
31360.156,-0.270,1.310,-0.700
31360.938,0.920,0.440,-0.110
31361.719,2.110,-0.610,0.070
31362.500,2.420,-1.280,-0.060
31363.281,1.600,-1.430,-0.480
31364.062,0.080,-0.990,-0.880
31364.844,-0.810,-0.110,-0.470
31365.625,-0.870,0.640,-0.710
31366.406,-1.400,0.950,-0.410
31367.188,-1.590,1.360,-0.050
31367.969,-1.540,2.040,0.090
31368.750,-0.410,2.420,0.500
31369.531,0.950,1.850,-0.210
31370.312,1.630,0.970,-1.080
31371.094,2.080,-0.400,-0.940
31371.875,0.840,-1.660,0.120
31372.656,-0.480,-1.840,0.630
31373.438,-0.920,-1.660,1.060
31374.219,-0.880,-1.440,1.240
31375.000,-0.420,-1.230,0.900
31375.781,0.230,-1.220,0.270
31376.562,-0.150,-1.040,-0.130
31377.344,-0.540,-0.350,0.240
31378.125,-0.030,0.490,0.590
31378.906,0.350,0.920,0.330
31379.688,0.680,0.960,0.400
31380.469,0.900,0.410,0.700
31381.250,0.580,-0.250,0.580
31382.031,0.010,-0.790,0.110
31382.812,-1.350,-0.610,-0.110
31383.594,-1.060,0.240,-0.060
31384.375,-0.390,0.430,-0.540
31385.156,-0.480,0.380,-0.900
31385.938,-0.320,0.220,-0.760
31386.719,-0.220,0.440,-0.460
31387.500,0.740,0.670,-0.600
31388.281,1.510,0.400,-0.940
31389.062,1.740,-0.030,-0.890
31389.844,0.990,-0.420,-0.480
31390.625,-0.110,-0.330,-0.180
31391.406,-1.220,0.340,0.070
31392.188,-1.360,1.090,0.540
31392.969,-0.720,1.410,0.660
31393.750,-0.120,1.100,0.470
31394.531,0.150,0.330,0.280
31395.312,0.180,-0.490,-0.090
31396.094,-0.190,-0.730,-0.210
31396.875,-0.260,-0.360,-0.530
31397.656,0.070,-0.380,-0.520
31398.438,-0.240,-0.420,-0.070
31399.219,-0.080,-0.040,0.260
31400.000,0.830,-0.260,0.690
31400.781,1.160,-0.920,0.820
31401.562,0.530,-1.080,1.010
31402.344,0.710,-0.960,0.760
31403.125,0.490,-0.950,0.190
31403.906,-0.850,-0.670,-0.240
31404.688,-1.680,0.260,-0.170
31405.469,-1.660,1.110,0.310
31406.250,-0.780,1.560,0.420
31407.031,0.220,1.350,0.280
31407.812,0.950,0.580,-0.220
31408.594,1.030,-0.480,-0.820
31409.375,0.090,-0.780,-1.020
31410.156,-0.130,-0.460,-0.710
31410.938,-0.290,-0.060,-0.580
31411.719,-0.270,0.540,-0.030
31412.500,0.330,0.770,0.580
31413.281,1.070,0.300,0.190
31414.062,1.240,-0.980,-0.120
31414.844,0.700,-1.600,-0.130
31415.625,0.100,-1.440,0.140
31416.406,-0.710,-0.910,-0.010
31417.188,-1.040,-0.060,-0.020
31417.969,-1.370,0.830,0.330
31418.750,-1.380,1.530,0.420
31419.531,-1.010,1.910,0.270
31420.312,-0.660,1.960,0.060
31421.094,0.240,1.590,0.080
31421.875,0.980,0.940,-0.340
31422.656,1.610,0.250,-1.030
31423.438,1.890,-0.740,-1.040
31424.219,1.450,-1.820,0.020
31425.000,1.000,-2.350,0.670
31425.781,-0.370,-2.100,0.500
31426.562,-1.260,-1.040,0.860
31427.344,-1.550,0.080,1.090
31428.125,-1.090,0.760,0.150
31428.906,-0.580,1.130,-1.040
31429.688,-0.350,1.090,-1.380
31430.469,-0.300,0.750,-0.880
31431.250,-0.380,0.910,-0.480
31432.031,0.680,0.620,-0.010
31432.812,1.050,-0.130,0.470
31433.594,0.720,-0.790,0.700
31434.375,0.510,-1.160,0.710
31435.156,0.710,-1.260,0.540
31435.938,0.700,-1.460,0.270
31436.719,-0.280,-1.350,0.070
31437.500,-1.400,-0.520,0.350
31438.281,-1.150,0.690,0.150
31439.062,-0.550,1.300,-0.230
31439.844,-0.270,1.720,-0.210
31440.625,0.290,1.780,0.580
31441.406,1.140,0.600,1.230
31442.188,1.290,-0.830,0.950
31442.969,0.290,-1.070,-0.050
31443.750,-0.690,-0.520,-1.000
31444.531,-1.230,0.050,-0.900
31445.312,-0.950,0.590,-0.930
31446.094,-0.070,0.590,-0.860
31446.875,0.510,0.460,-0.630
31447.656,0.520,0.530,-0.560
31448.438,0.580,0.260,-0.090
31449.219,0.570,-0.080,-0.320
31450.000,0.060,-0.350,-0.330
31450.781,-0.580,-0.340,0.560
31451.562,-0.430,-0.050,0.720
31452.344,0.370,-0.150,0.260
31453.125,0.460,-0.730,-0.240
31453.906,-0.330,-0.720,-0.450
31454.688,0.050,-0.230,-0.110
31455.469,0.560,-0.160,0.200
31456.250,0.010,-0.150,0.680
31457.031,-0.050,-0.160,0.770
31457.812,-0.280,-0.370,0.290
31458.594,-0.670,-0.410,-0.090
31459.375,-1.170,0.050,-0.150
31460.156,-1.070,0.670,0.090
31460.938,-0.210,1.000,-0.220
31461.719,0.160,1.120,-0.310
31462.500,0.830,0.780,-0.070
31463.281,1.320,0.030,0.300
31464.062,1.490,-0.620,0.430
31464.844,0.950,-1.230,0.160
31465.625,0.460,-1.580,0.080
31466.406,-0.570,-1.410,0.270
31467.188,-1.420,-0.330,0.570
31467.969,-0.800,0.740,0.580
31468.750,-0.720,1.220,0.320
31469.531,-0.270,1.490,-0.010
31470.312,0.000,1.480,-0.420
31471.094,0.030,1.190,-0.780
31471.875,0.110,0.810,-0.740
31472.656,0.600,0.350,-0.610
31473.438,0.680,-0.290,0.060
31474.219,0.420,-0.650,0.270
31475.000,0.040,-0.690,-0.110
31475.781,-0.010,-0.730,-0.040
31476.562,0.080,-1.010,-0.200
31477.344,-0.740,-0.740,-0.560
31478.125,-0.810,-0.030,-0.790
31478.906,-0.170,0.180,-0.470
31479.688,0.400,-0.130,0.150
31480.469,-0.080,-0.480,0.240
31481.250,-0.210,-0.230,-0.120
31482.031,0.030,0.010,-0.160
31482.812,0.430,-0.050,0.140
31483.594,0.930,-0.320,0.200
31484.375,0.720,-0.600,0.390
31485.156,0.600,-0.600,0.700
31485.938,0.230,-0.580,0.980
31486.719,-0.350,-0.340,0.830
31487.500,-1.040,0.000,0.310
31488.281,-1.490,0.550,-0.310
31489.062,-1.220,0.950,-0.670
31489.844,-1.110,1.420,-0.330
31490.625,-0.770,1.890,-0.160
31491.406,0.480,1.470,0.220
31492.188,1.620,0.430,0.160
31492.969,2.020,-0.590,-0.420
31493.750,1.310,-0.980,-0.450
31494.531,0.630,-0.800,0.060
31495.312,0.510,-0.480,0.580
31496.094,-0.130,-0.380,0.800
31496.875,-0.790,-0.310,0.620
31497.656,-1.140,0.070,0.380
31498.438,-1.120,0.530,-0.080
31499.219,-1.240,1.060,-0.410
31500.000,-0.440,1.460,-0.330
31500.781,0.760,0.820,-0.760
31501.562,0.550,-0.060,-1.050
31502.344,0.210,-0.570,-0.590
31503.125,0.230,-1.010,0.010
31503.906,0.160,-0.890,-0.020
31504.688,0.250,-0.550,0.110
31505.469,0.300,-0.430,0.550
31506.250,0.120,-0.290,0.770
31507.031,0.390,-0.450,0.360
31507.812,0.230,-1.030,-0.180
31508.594,-0.730,-1.110,-0.710
31509.375,-0.860,-0.470,-0.740
31510.156,0.240,-0.160,-0.640
31510.938,-0.070,-0.140,-0.460
31511.719,-0.560,0.330,0.100
31512.500,-0.200,0.770,0.250
31513.281,0.490,0.730,0.470
31514.062,1.380,0.090,0.630
31514.844,0.990,-0.700,0.630
31515.625,0.010,-0.680,0.290
31516.406,-0.660,-0.120,0.150
31517.188,-1.320,0.780,-0.040
31517.969,-1.220,1.640,-0.080
31518.750,-0.650,1.980,-0.180
31519.531,-0.010,1.780,-0.260
31520.312,1.030,0.550,-0.050
31521.094,0.830,-0.330,-0.060
31521.875,0.890,-0.550,-0.090
31522.656,0.510,-0.720,0.400
31523.438,-0.060,-0.520,0.680
31524.219,-0.840,0.050,0.680
31525.000,-1.930,1.180,1.060
31525.781,-0.940,2.110,1.010
31526.562,1.260,0.870,0.230
31527.344,1.770,-1.170,-1.210
31528.125,0.800,-2.040,-1.570
31528.906,-0.610,-1.870,-1.160
31529.688,-1.000,-0.790,-0.550
31530.469,-0.020,-0.330,-0.210
31531.250,0.610,-0.290,-0.220
31532.031,1.110,-0.610,-0.200
31532.812,0.530,-0.960,-0.040
31533.594,0.150,-0.880,0.320
31534.375,-0.090,-0.710,0.470
31535.156,-0.680,-0.550,0.270
31535.938,-1.340,-0.110,-0.300
31536.719,-1.490,0.570,0.000
31537.500,-1.240,1.190,0.090
31538.281,-0.660,1.710,-0.380
31539.062,0.200,1.550,-0.470
31539.844,1.190,0.750,-0.080
31540.625,1.590,-0.250,0.140
31541.406,1.260,-0.730,-0.160
31542.188,1.070,-0.970,0.030
31542.969,0.870,-1.160,0.420
31543.750,-0.180,-0.690,0.490
31544.531,-1.040,0.330,0.870
31545.312,-0.850,0.940,1.090
31546.094,-0.880,1.330,0.800
31546.875,-0.550,1.680,0.250
31547.656,-0.410,1.440,-0.220
31548.438,-0.380,1.120,-0.300
31549.219,0.170,0.730,-0.220
31550.000,0.740,0.080,-0.470
31550.781,0.590,-0.710,-1.000
31551.562,0.630,-1.420,-0.850
31552.344,-0.290,-1.420,-0.430
31553.125,-0.820,-0.810,-0.100
31553.906,-0.280,-0.210,0.070
31554.688,0.620,-0.160,0.230
31555.469,0.490,-0.380,0.430
31556.250,0.070,-0.030,0.290
31557.031,0.320,0.040,0.190
31557.812,-0.310,-0.160,0.440
31558.594,-0.130,0.050,1.080
31559.375,0.740,-0.510,0.650
31560.156,0.810,-1.750,-0.710
31560.938,-0.610,-1.990,-1.240
31561.719,-1.390,-0.980,-1.200
31562.500,-1.220,0.240,-0.730
31563.281,-0.710,1.040,-0.090
31564.062,0.180,1.740,0.370
31564.844,1.070,1.760,0.490
31565.625,0.500,1.290,0.300
31566.406,0.100,1.190,0.070
31567.188,0.260,1.170,0.150
31567.969,0.770,0.300,0.340
31568.750,0.850,-0.930,0.410
31569.531,0.050,-1.170,0.070
31570.312,-0.670,-0.950,-0.140
31571.094,-1.300,-0.130,0.140
31571.875,-0.270,0.330,-0.120
31572.656,0.560,-0.250,-0.290
31573.438,0.540,-0.710,-0.420
31574.219,-0.340,-0.550,-0.570
31575.000,-0.780,0.350,-0.450
31575.781,-0.280,0.960,0.030
31576.562,0.120,0.890,0.660
31577.344,0.800,0.280,1.030
31578.125,0.710,-0.400,0.930
31578.906,-0.050,-0.570,0.380
31579.688,-0.820,-0.340,-0.160
31580.469,-0.960,0.310,-0.370
31581.250,0.400,0.240,-0.460
31582.031,0.720,-0.370,-0.870
31582.812,0.050,-0.620,-0.760
31583.594,-0.310,-0.650,-0.050
31584.375,-0.510,-0.250,0.390
31585.156,-0.080,0.450,0.430
31585.938,0.930,0.600,0.520
31586.719,1.090,0.250,-0.010
31587.500,0.270,0.040,-0.490
31588.281,-0.350,-0.130,-0.330
31589.062,-0.980,-0.130,-0.040
31589.844,-1.290,0.390,0.210
31590.625,-0.600,0.940,0.530
31591.406,0.480,0.610,0.830
31592.188,1.360,-0.330,0.220
31592.969,1.260,-1.180,-0.410
31593.750,-0.170,-1.240,-0.510
31594.531,-0.290,-0.830,-0.450
31595.312,-0.390,-0.480,-0.470
31596.094,-0.560,-0.020,-0.250
31596.875,-0.560,0.350,0.160
31597.656,-0.630,0.990,0.150
31598.438,0.450,0.990,-0.010
31599.219,1.190,0.190,0.120
31600.000,0.720,-0.220,0.020
31600.781,-0.370,-0.130,0.030
31601.562,-0.820,0.280,0.210
31602.344,-0.540,0.340,0.630
31603.125,0.100,0.100,0.730
31603.906,0.430,-0.240,0.160
31604.688,0.340,-0.360,-0.430
31605.469,0.460,-0.360,-0.470
31606.250,0.410,-0.370,-0.200
31607.031,-0.310,-0.010,-0.550
31607.812,-1.030,0.260,-0.440
31608.594,-1.650,0.980,-0.520
31609.375,-1.170,1.830,-0.160
31610.156,0.520,1.610,0.080
31610.938,1.810,0.230,-0.180
31611.719,1.840,-1.230,0.050
31612.500,0.770,-1.790,0.490
31613.281,-0.220,-1.460,0.960
31614.062,-0.500,-0.820,0.750
31614.844,-0.360,-0.540,0.420
31615.625,-0.280,-0.320,-0.120
31616.406,-0.530,-0.050,-0.150
31617.188,-0.640,0.430,-0.210
31617.969,-0.560,0.920,-0.120
31618.750,0.140,0.830,-0.090
31619.531,0.500,0.220,-0.330
31620.312,0.080,0.190,-0.440
31621.094,0.200,0.110,-0.090
31621.875,0.190,-0.330,0.750
31622.656,0.290,-0.440,0.930
31623.438,0.600,-0.580,0.200
31624.219,0.690,-0.810,-0.500
31625.000,0.410,-1.000,-0.510
31625.781,-0.130,-0.790,-0.740
31626.562,-0.550,-0.430,-0.590
31627.344,-0.760,0.100,-0.330
31628.125,-1.280,0.820,0.080
31628.906,-1.120,1.580,0.330
31629.688,-0.360,1.920,0.110
31630.469,-0.230,1.940,-0.030
31631.250,0.300,1.680,0.060
31632.031,1.140,0.640,0.200
31632.812,1.110,-0.820,0.110
31633.594,0.160,-1.240,-0.260
31634.375,0.330,-0.860,-0.400
31635.156,0.760,-1.020,-0.170
31635.938,0.080,-0.830,0.000
31636.719,-0.140,-0.460,0.500
31637.500,-0.370,0.030,0.870
31638.281,-0.100,0.510,0.960
31639.062,0.550,0.380,0.530
31639.844,0.380,-0.250,0.010
31640.625,-0.500,-0.870,-0.310
31641.406,-1.330,-0.600,-0.310
31642.188,-1.210,0.000,-0.260
31642.969,-0.850,0.100,-0.520
31643.750,-0.770,0.230,-0.570
31644.531,-0.740,0.750,-0.140
31645.312,0.660,0.710,-0.090
31646.094,2.180,-0.110,-0.360
31646.875,2.400,-0.890,-0.220
31647.656,1.790,-1.410,0.000
31648.438,0.570,-1.340,0.350
31649.219,-0.440,-0.830,0.290
31650.000,-1.470,-0.150,0.310
31650.781,-1.500,0.540,0.150
31651.562,-1.360,1.190,-0.180
31652.344,-0.700,1.620,-0.210
31653.125,-0.090,1.440,-0.380
31653.906,-0.100,1.200,-0.110
31654.688,0.350,0.830,0.430
31655.469,0.460,0.530,0.610
31656.250,0.490,0.050,0.610
31657.031,0.380,-0.370,0.840
31657.812,0.410,-0.330,0.460
31658.594,0.510,-0.740,-0.240
31659.375,0.590,-1.340,-0.520
31660.156,0.010,-1.370,-1.110
31660.938,-0.640,-1.050,-1.060
31661.719,-1.200,-0.190,-0.420
31662.500,-0.850,0.610,0.160
31663.281,0.240,0.440,0.220
31664.062,0.520,0.280,-0.020
31664.844,0.510,0.280,0.250
31665.625,0.310,0.310,0.120
31666.406,0.340,0.270,0.160
31667.188,0.120,0.180,0.280
31667.969,-0.330,0.120,0.210
31668.750,-0.660,0.040,0.230
31669.531,-0.810,0.120,0.210
31670.312,-0.040,0.120,-0.010
31671.094,0.210,-0.180,-0.260
31671.875,0.090,-0.220,0.000
31672.656,0.900,-0.440,-0.390
31673.438,0.860,-0.810,-1.060
31674.219,0.290,-0.670,-0.570
31675.000,-0.320,-0.290,0.080
31675.781,-1.030,0.350,0.260
31676.562,-1.070,1.150,0.580
31677.344,-0.080,1.810,0.840
31678.125,1.070,1.200,0.910
31678.906,0.910,-0.300,0.590
31679.688,0.290,-1.040,0.000
31680.469,0.220,-1.320,-0.260
31681.250,-0.210,-1.370,-0.240
31682.031,-0.530,-0.870,-0.240
31682.812,-0.330,-0.300,-0.250
31683.594,-0.140,0.070,-0.350
31684.375,-0.580,0.210,-0.430
31685.156,-0.960,0.420,-0.380
31685.938,-1.010,0.750,-0.280
31686.719,-0.310,1.100,-0.210
31687.500,0.910,1.160,-0.150
31688.281,1.560,0.640,0.130
31689.062,2.130,-0.460,0.240
31689.844,1.080,-1.170,0.800
31690.625,0.120,-1.020,1.000
31691.406,-1.110,-0.560,0.370
31692.188,-1.890,0.370,0.200
31692.969,-1.510,1.400,0.010
31693.750,-0.580,1.810,-0.250
31694.531,0.400,1.050,-0.540
31695.312,0.000,0.450,-0.840
31696.094,0.850,-0.160,-0.730
31696.875,0.970,-1.330,-0.590
31697.656,-0.030,-1.430,0.000
31698.438,-0.070,-0.720,0.120
31699.219,0.090,-0.210,0.150
31700.000,0.390,0.050,0.620
31700.781,0.630,-0.040,0.180
31701.562,0.260,-0.360,-0.050
31702.344,0.220,-0.770,0.180
31703.125,-0.060,-0.910,-0.150
31703.906,-0.790,-0.460,-0.240
31704.688,-1.140,0.310,0.240
31705.469,-0.430,0.630,0.340
31706.250,0.190,0.410,0.400
31707.031,-0.120,0.330,0.110
31707.812,-0.100,0.240,0.270
31708.594,0.200,0.240,0.510
31709.375,0.610,-0.220,0.120
31710.156,0.000,-0.700,-0.430
31710.938,-0.700,-0.340,-0.620
31711.719,-0.550,0.440,-0.240
31712.500,0.060,1.010,-0.140
31713.281,0.600,0.980,-0.030
31714.062,0.540,0.860,0.130
31714.844,0.750,0.580,0.300
31715.625,1.200,-0.400,-0.050
31716.406,0.400,-1.310,-0.280
31717.188,-1.050,-1.150,0.090
31717.969,-1.950,-0.160,0.190
31718.750,-1.710,1.380,-0.160
31719.531,0.160,1.800,-0.270
31720.312,1.240,0.890,-0.550
31721.094,1.030,0.080,-0.380
31721.875,0.940,-0.730,0.280
31722.656,0.190,-1.210,0.230
31723.438,-0.390,-1.220,0.410
31724.219,0.030,-1.090,0.400
31725.000,-0.100,-0.800,-0.430
31725.781,-0.720,-0.380,-0.620
31726.562,-0.900,0.210,-0.280
31727.344,-0.560,0.660,-0.200
31728.125,-0.130,1.040,-0.410
31728.906,0.570,1.100,-0.270
31729.688,1.390,0.260,0.380
31730.469,1.650,-0.620,0.800
31731.250,0.840,-0.940,1.320
31732.031,-0.190,-0.900,1.080
31732.812,-1.150,-0.580,0.730
31733.594,-1.290,0.030,0.550
31734.375,-1.050,0.420,-0.410
31735.156,-1.260,0.800,-1.210
31735.938,-0.830,1.200,-1.000
31736.719,0.020,1.250,-0.210
31737.500,1.420,0.500,0.100
31738.281,1.530,-0.730,-0.010
31739.062,0.860,-1.100,-0.210
31739.844,0.220,-0.750,-0.240
31740.625,-0.350,-0.230,0.150
31741.406,-0.300,0.200,0.540
31742.188,0.260,-0.020,0.560
31742.969,0.510,-0.660,-0.240
31743.750,0.110,-0.830,-0.900
31744.531,-0.020,-0.590,-0.810
31745.312,-0.350,-0.260,-0.680
31746.094,-0.840,0.170,-0.300
31746.875,-1.520,0.690,0.250
31747.656,-1.800,1.620,0.480
31748.438,-1.100,2.560,0.440
31749.219,0.880,2.220,0.470
31750.000,2.680,0.520,0.260
31750.781,2.810,-1.310,-0.010
31751.562,1.470,-2.040,-0.160
31752.344,-0.270,-1.990,0.000
31753.125,-1.790,-0.950,0.430
31753.906,-1.900,0.490,0.680
31754.688,-0.670,1.040,-0.190
31755.469,0.190,0.810,-0.900
31756.250,0.240,0.390,-0.690
31757.031,0.350,0.070,-0.110
31757.812,0.800,-0.540,0.690
31758.594,0.560,-0.900,0.730
31759.375,-0.150,-0.690,0.400
31760.156,-0.790,-0.060,0.360
31760.938,-0.450,0.600,0.500
31761.719,0.380,0.350,0.030
31762.500,0.240,-0.680,-0.210
31763.281,-0.300,-1.000,0.000
31764.062,-0.110,-0.920,-0.280
31764.844,-0.300,-0.580,-0.740
31765.625,-0.140,-0.280,-0.530
31766.406,-0.180,-0.150,-0.420
31767.188,-0.410,0.430,-0.200
31767.969,-0.110,1.010,0.150
31768.750,0.460,1.360,-0.050
31769.531,1.120,0.750,-0.470
31770.312,0.320,0.230,-0.270
31771.094,-0.050,0.420,0.390
31771.875,0.360,0.370,0.380
31772.656,0.040,0.080,0.490
31773.438,-0.510,0.230,0.510
31774.219,-0.340,0.420,0.280
31775.000,-0.100,-0.100,0.080
31775.781,-0.290,-0.540,-0.350
31776.562,-0.060,-0.410,-0.570
31777.344,0.250,-0.410,-0.760
31778.125,-0.270,-0.420,-0.920
31778.906,-0.560,0.060,-0.500
31779.688,-0.260,0.450,0.000
31780.469,0.470,0.340,0.460
31781.250,0.360,0.050,0.810
31782.031,0.150,0.120,0.740
31782.812,0.750,-0.160,0.620
31783.594,0.630,-0.640,0.610
31784.375,0.170,-0.710,0.320
31785.156,-0.360,-0.550,0.260
31785.938,-0.120,-0.410,0.250
31786.719,-0.480,-0.360,-0.160
31787.500,-1.110,0.250,-0.170
31788.281,-0.720,0.890,0.220
31789.062,0.190,0.820,0.270
31789.844,0.680,-0.090,-0.190
31790.625,0.010,-0.590,-0.590
31791.406,0.150,-0.500,-0.830
31792.188,0.470,-0.360,-1.000
31792.969,0.480,-0.070,-0.540
31793.750,0.530,-0.130,-0.110
31794.531,-0.400,0.070,-0.040
31795.312,-0.700,0.410,0.490
31796.094,-0.460,0.730,0.750
31796.875,-0.080,0.880,0.600
31797.656,0.360,0.500,0.140
31798.438,0.080,0.190,-0.250
31799.219,-0.200,0.320,-0.590
31800.000,0.130,0.220,-0.690
31800.781,0.420,-0.590,-0.280
31801.562,0.130,-0.890,0.090
31802.344,-0.390,-0.540,0.220
31803.125,-0.690,0.010,0.270
31803.906,-0.250,0.610,0.270
31804.688,0.610,0.450,0.090
31805.469,0.940,-0.290,-0.060
31806.250,0.530,-0.750,0.340
31807.031,0.340,-0.870,0.670
31807.812,-0.470,-0.690,-0.130
31808.594,-1.380,0.150,-0.550
31809.375,-1.170,1.160,-0.430
31810.156,-0.170,1.310,-0.280
31810.938,0.510,0.660,0.070
31811.719,0.260,-0.050,0.190
31812.500,0.300,-0.400,0.410
31813.281,0.900,-0.760,0.600
31814.062,1.040,-0.860,0.170
31814.844,0.620,-0.830,-0.120
31815.625,-0.170,-0.680,0.110
31816.406,-0.800,-0.040,0.560
31817.188,-0.460,0.490,0.190
31817.969,-0.290,0.590,-0.560
